data_id,"capid","sku","payment_type",term,annual_mileage,custom_cash_deposit_minimum,custom_cash_deposit_maximum,manufacture_deposit,payment_amount,optional_final_payment,finance_facility_fee,purchase_fee,representative_apr,interest_rate,mileage_over_term_of_contract,excess_mileage_charge,price_of_the_car_for_validation,"creation_time","update_time"
11981,"68281","0","pcp",36,9000,150.00,8075.00,750.00,398.83,5191.38,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
11982,"68281","0","pcp",36,10000,150.00,8075.00,750.00,400.61,5121.25,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
11983,"68281","0","pcp",36,11000,150.00,8075.00,750.00,402.56,5044.75,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
11984,"68281","0","pcp",36,12000,150.00,8075.00,750.00,404.50,4968.25,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
11985,"68281","0","pcp",36,13000,150.00,8075.00,750.00,406.44,4891.75,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
11986,"68281","0","pcp",36,14000,150.00,8075.00,750.00,408.60,4806.75,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
11987,"68281","0","pcp",36,15000,150.00,8075.00,750.00,410.87,4717.50,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
11988,"68281","0","pcp",36,16000,150.00,8075.00,750.00,413.13,4628.25,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
11989,"68281","0","pcp",36,17000,150.00,8075.00,750.00,415.35,4541.13,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
11990,"68281","0","pcp",36,18000,150.00,8075.00,750.00,417.45,4458.25,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
11991,"68281","0","pcp",36,19000,150.00,8075.00,750.00,419.56,4375.38,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
11992,"68281","0","pcp",36,20000,150.00,8075.00,750.00,421.66,4292.50,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
11993,"68281","0","pcp",36,21000,150.00,8075.00,750.00,423.77,4209.63,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
11994,"68281","0","pcp",36,22000,150.00,8075.00,750.00,425.87,4126.75,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
11995,"68281","0","pcp",36,23000,150.00,8075.00,750.00,427.97,4043.88,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
11996,"68281","0","pcp",36,24000,150.00,8075.00,750.00,429.86,3969.50,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
11997,"68281","0","pcp",36,25000,150.00,8075.00,750.00,431.64,3899.38,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
11998,"68281","0","pcp",36,26000,150.00,8075.00,750.00,433.43,3829.25,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
11999,"68281","0","pcp",36,27000,150.00,8075.00,750.00,435.10,3763.38,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12000,"68281","0","pcp",36,28000,150.00,8075.00,750.00,436.56,3706.00,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12001,"68281","0","pcp",36,29000,150.00,8075.00,750.00,438.01,3648.63,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12002,"68281","0","pcp",36,30000,150.00,8075.00,750.00,439.47,3591.25,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12003,"68281","0","pcp",42,6000,150.00,8075.00,750.00,353.75,5010.75,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12004,"68281","0","pcp",42,7000,150.00,8075.00,750.00,355.39,4934.25,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12005,"68281","0","pcp",42,8000,150.00,8075.00,750.00,357.58,4832.25,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12006,"68281","0","pcp",42,9000,150.00,8075.00,750.00,359.31,4751.50,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12007,"68281","0","pcp",42,10000,150.00,8075.00,750.00,361.86,4632.50,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12008,"68281","0","pcp",42,11000,150.00,8075.00,750.00,363.78,4543.25,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12009,"68281","0","pcp",42,12000,150.00,8075.00,750.00,366.24,4428.50,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12010,"68281","0","pcp",42,13000,150.00,8075.00,750.00,368.02,4345.62,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12011,"68281","0","pcp",42,14000,150.00,8075.00,750.00,370.39,4235.13,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12012,"68281","0","pcp",42,15000,150.00,8075.00,750.00,372.07,4156.50,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12013,"68281","0","pcp",42,16000,150.00,8075.00,750.00,374.26,4054.50,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12014,"68281","0","pcp",42,17000,150.00,8075.00,750.00,375.90,3978.00,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12015,"68281","0","pcp",42,18000,150.00,8075.00,750.00,378.09,3876.00,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12016,"68281","0","pcp",42,19000,150.00,8075.00,750.00,379.73,3799.50,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12017,"68281","0","pcp",42,20000,150.00,8075.00,750.00,381.92,3697.50,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12018,"68281","0","pcp",42,21000,150.00,8075.00,750.00,383.28,3633.75,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12019,"68281","0","pcp",42,22000,150.00,8075.00,750.00,385.11,3548.75,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12020,"68281","0","pcp",42,23000,150.00,8075.00,750.00,386.47,3485.00,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12021,"68281","0","pcp",42,24000,150.00,8075.00,750.00,388.30,3400.00,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12022,"68281","0","pcp",42,25000,150.00,8075.00,750.00,389.67,3336.25,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12023,"68281","0","pcp",42,26000,150.00,8075.00,750.00,391.40,3255.50,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12024,"68281","0","pcp",42,27000,150.00,8075.00,750.00,392.49,3204.50,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12025,"68281","0","pcp",42,28000,150.00,8075.00,750.00,393.95,3136.50,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12026,"68281","0","pcp",42,29000,150.00,8075.00,750.00,395.04,3085.50,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12027,"68281","0","pcp",42,30000,150.00,8075.00,750.00,396.50,3017.50,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12028,"68281","0","pcp",48,6000,150.00,8075.00,750.00,324.94,4556.00,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12029,"68281","0","pcp",48,7000,150.00,8075.00,750.00,327.14,4437.00,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12030,"68281","0","pcp",48,8000,150.00,8075.00,750.00,329.26,4322.25,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12031,"68281","0","pcp",48,9000,150.00,8075.00,750.00,331.31,4211.75,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12032,"68281","0","pcp",48,10000,150.00,8075.00,750.00,333.35,4101.25,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12033,"68281","0","pcp",48,11000,150.00,8075.00,750.00,335.39,3990.75,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12034,"68281","0","pcp",48,12000,150.00,8075.00,750.00,337.44,3880.25,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12035,"68281","0","pcp",48,13000,150.00,8075.00,750.00,339.40,3774.00,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12036,"68281","0","pcp",48,14000,150.00,8075.00,750.00,341.29,3672.00,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12037,"68281","0","pcp",48,15000,150.00,8075.00,750.00,343.17,3570.00,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12038,"68281","0","pcp",48,16000,150.00,8075.00,750.00,344.74,3485.00,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12039,"68281","0","pcp",48,17000,150.00,8075.00,750.00,346.32,3400.00,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12040,"68281","0","pcp",48,18000,150.00,8075.00,750.00,347.89,3315.00,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12041,"68281","0","pcp",48,19000,150.00,8075.00,750.00,349.46,3230.00,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12042,"68281","0","pcp",48,20000,150.00,8075.00,750.00,351.03,3145.00,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12043,"68281","0","pcp",48,21000,150.00,8075.00,750.00,352.45,3068.50,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12044,"68281","0","pcp",48,22000,150.00,8075.00,750.00,353.86,2992.00,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12045,"68281","0","pcp",48,23000,150.00,8075.00,750.00,355.28,2915.50,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12046,"68281","0","pcp",48,24000,150.00,8075.00,750.00,356.69,2839.00,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12047,"68281","0","pcp",48,25000,150.00,8075.00,750.00,358.11,2762.50,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12048,"68281","0","pcp",48,26000,150.00,8075.00,750.00,359.21,2703.00,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12049,"68281","0","pcp",48,27000,150.00,8075.00,750.00,360.31,2643.50,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12050,"68281","0","pcp",48,28000,150.00,8075.00,750.00,361.48,2579.75,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12051,"68281","0","pcp",48,29000,150.00,8075.00,750.00,362.74,2511.75,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12052,"68281","0","pcp",48,30000,150.00,8075.00,750.00,364.00,2443.75,0.00,0.00,5.90,3.04,0,14.90,18760.00,NULL,NULL
12053,"68282","0","hp",12,0,150.00,16295.00,0.00,1615.43,0.00,0.00,0.00,5.90,3.05,0,0.00,19295.00,NULL,NULL
12054,"68282","0","hp",24,0,150.00,16295.00,750.00,797.70,0.00,0.00,0.00,5.90,3.05,0,0.00,19295.00,NULL,NULL
12055,"68282","0","hp",36,0,150.00,16295.00,750.00,546.89,0.00,0.00,0.00,5.90,3.05,0,0.00,19295.00,NULL,NULL
12056,"68282","0","hp",42,0,150.00,16295.00,0.00,495.07,0.00,0.00,0.00,5.90,2.99,0,0.00,19295.00,NULL,NULL
12057,"68282","0","hp",48,0,150.00,16295.00,0.00,439.22,0.00,0.00,0.00,5.90,2.99,0,0.00,19295.00,NULL,NULL
12058,"68282","0","hp",60,0,150.00,16295.00,0.00,361.15,0.00,0.00,0.00,5.90,2.99,0,0.00,19295.00,NULL,NULL
12059,"68282","0","pch",24,0,9850.00,16295.00,0.00,783.13,0.00,0.00,0.00,0.00,0.00,0,0.00,19295.00,NULL,NULL
12060,"68282","0","pch",36,0,9850.00,16295.00,0.00,522.08,0.00,0.00,0.00,0.00,0.00,0,0.00,19295.00,NULL,NULL
12061,"68282","0","pcp",24,6000,150.00,8250.00,750.00,543.28,6485.50,0.00,0.00,5.90,3.05,0,14.90,19295.00,NULL,NULL
12062,"68282","0","pcp",24,7000,150.00,8250.00,750.00,545.61,6426.00,0.00,0.00,5.90,3.05,0,14.90,19295.00,NULL,NULL
12063,"68282","0","pcp",24,8000,150.00,8250.00,750.00,547.95,6366.50,0.00,0.00,5.90,3.05,0,14.90,19295.00,NULL,NULL
12064,"68282","0","pcp",24,9000,150.00,8250.00,750.00,550.28,6307.00,0.00,0.00,5.90,3.05,0,14.90,19295.00,NULL,NULL
12065,"68282","0","pcp",24,10000,150.00,8250.00,750.00,546.78,6396.25,0.00,0.00,5.90,3.05,0,14.90,19295.00,NULL,NULL
12066,"68282","0","pcp",24,11000,150.00,8250.00,750.00,554.61,6196.50,0.00,0.00,5.90,3.05,0,14.90,19295.00,NULL,NULL
12067,"68282","0","pcp",24,12000,150.00,8250.00,750.00,556.62,6145.50,0.00,0.00,5.90,3.05,0,14.90,19295.00,NULL,NULL
12068,"68282","0","pcp",24,13000,150.00,8250.00,750.00,558.62,6094.50,0.00,0.00,5.90,3.05,0,14.90,19295.00,NULL,NULL
12069,"68282","0","pcp",24,14000,150.00,8250.00,750.00,560.62,6043.50,0.00,0.00,5.90,3.05,0,14.90,19295.00,NULL,NULL
12070,"68282","0","pcp",24,15000,150.00,8250.00,750.00,562.62,5992.50,0.00,0.00,5.90,3.05,0,14.90,19295.00,NULL,NULL
12071,"68282","0","pcp",24,16000,150.00,8250.00,750.00,565.12,5928.75,0.00,0.00,5.90,3.05,0,14.90,19295.00,NULL,NULL
12072,"68282","0","pcp",24,17000,150.00,8250.00,750.00,567.62,5865.00,0.00,0.00,5.90,3.05,0,14.90,19295.00,NULL,NULL
12073,"68282","0","pcp",24,18000,150.00,8250.00,750.00,570.12,5801.25,0.00,0.00,5.90,3.05,0,14.90,19295.00,NULL,NULL
12074,"68282","0","pcp",24,19000,150.00,8250.00,750.00,572.62,5737.50,0.00,0.00,5.90,3.05,0,14.90,19295.00,NULL,NULL
12075,"68282","0","pcp",24,20000,150.00,8250.00,750.00,575.12,5673.75,0.00,0.00,5.90,3.05,0,14.90,19295.00,NULL,NULL
12076,"68282","0","pcp",24,21000,150.00,8250.00,750.00,577.96,5601.50,0.00,0.00,5.90,3.05,0,14.90,19295.00,NULL,NULL
12077,"68282","0","pcp",24,22000,150.00,8250.00,750.00,580.79,5529.25,0.00,0.00,5.90,3.05,0,14.90,19295.00,NULL,NULL
12078,"68282","0","pcp",24,23000,150.00,8250.00,750.00,583.63,5457.00,0.00,0.00,5.90,3.05,0,14.90,19295.00,NULL,NULL
12079,"68282","0","pcp",24,24000,150.00,8250.00,750.00,586.46,5384.75,0.00,0.00,5.90,3.05,0,14.90,19295.00,NULL,NULL
12080,"68282","0","pcp",24,25000,150.00,8250.00,750.00,589.29,5312.50,0.00,0.00,5.90,3.05,0,14.90,19295.00,NULL,NULL
12081,"68282","0","pcp",24,26000,150.00,8250.00,750.00,591.80,5248.75,0.00,0.00,5.90,3.05,0,14.90,19295.00,NULL,NULL
12082,"68282","0","pcp",24,27000,150.00,8250.00,750.00,594.30,5185.00,0.00,0.00,5.90,3.05,0,14.90,19295.00,NULL,NULL
12083,"68282","0","pcp",24,28000,150.00,8250.00,750.00,596.80,5121.25,0.00,0.00,5.90,3.05,0,14.90,19295.00,NULL,NULL
12084,"68282","0","pcp",24,29000,150.00,8250.00,750.00,599.30,5057.50,0.00,0.00,5.90,3.05,0,14.90,19295.00,NULL,NULL
12085,"68282","0","pcp",24,30000,150.00,8250.00,750.00,601.80,4993.75,0.00,0.00,5.90,3.05,0,14.90,19295.00,NULL,NULL
12086,"68282","0","pcp",30,6000,150.00,8250.00,750.00,463.81,5928.75,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12087,"68282","0","pcp",30,7000,150.00,8250.00,750.00,465.39,5877.75,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12088,"68282","0","pcp",30,8000,150.00,8250.00,750.00,467.75,5801.25,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12089,"68282","0","pcp",30,9000,150.00,8250.00,750.00,469.33,5750.25,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12090,"68282","0","pcp",30,10000,150.00,8250.00,750.00,471.70,5673.75,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12091,"68282","0","pcp",30,11000,150.00,8250.00,750.00,473.28,5622.75,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12092,"68282","0","pcp",30,12000,150.00,8250.00,750.00,475.64,5546.25,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12093,"68282","0","pcp",30,13000,150.00,8250.00,750.00,477.35,5491.00,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12094,"68282","0","pcp",30,14000,150.00,8250.00,750.00,479.91,5408.13,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12095,"68282","0","pcp",30,15000,150.00,8250.00,750.00,481.62,5352.88,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12096,"68282","0","pcp",30,16000,150.00,8250.00,750.00,484.19,5270.00,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12097,"68282","0","pcp",30,17000,150.00,8250.00,750.00,486.29,5202.00,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12098,"68282","0","pcp",30,18000,150.00,8250.00,750.00,489.44,5100.00,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12099,"68282","0","pcp",30,19000,150.00,8250.00,750.00,491.55,5032.00,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12100,"68282","0","pcp",30,20000,150.00,8250.00,750.00,494.70,4930.00,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12101,"68282","0","pcp",30,21000,150.00,8250.00,750.00,496.54,4870.50,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12102,"68282","0","pcp",30,22000,150.00,8250.00,750.00,499.30,4781.25,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12103,"68282","0","pcp",30,23000,150.00,8250.00,750.00,501.14,4721.75,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12104,"68282","0","pcp",30,24000,150.00,8250.00,750.00,503.90,4632.50,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12105,"68282","0","pcp",30,25000,150.00,8250.00,750.00,505.61,4577.25,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12106,"68282","0","pcp",30,26000,150.00,8250.00,750.00,508.17,4494.38,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12107,"68282","0","pcp",30,27000,150.00,8250.00,750.00,509.88,4439.12,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12108,"68282","0","pcp",30,28000,150.00,8250.00,750.00,512.45,4356.25,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12109,"68282","0","pcp",30,29000,150.00,8250.00,750.00,514.02,4305.25,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12110,"68282","0","pcp",30,30000,150.00,8250.00,750.00,516.39,4228.75,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12111,"68282","0","pcp",36,6000,150.00,8250.00,750.00,410.78,5359.25,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12112,"68282","0","pcp",36,7000,150.00,8250.00,750.00,412.56,5289.13,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12113,"68282","0","pcp",36,8000,150.00,8250.00,750.00,414.34,5219.00,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12114,"68282","0","pcp",36,9000,150.00,8250.00,750.00,416.13,5148.88,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12115,"68282","0","pcp",36,10000,150.00,8250.00,750.00,415.21,5185.00,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12116,"68282","0","pcp",36,11000,150.00,8250.00,750.00,420.01,4995.88,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12117,"68282","0","pcp",36,12000,150.00,8250.00,750.00,422.12,4913.00,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12118,"68282","0","pcp",36,13000,150.00,8250.00,750.00,424.22,4830.13,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12119,"68282","0","pcp",36,14000,150.00,8250.00,750.00,426.33,4747.25,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12120,"68282","0","pcp",36,15000,150.00,8250.00,750.00,428.43,4664.38,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12121,"68282","0","pcp",36,16000,150.00,8250.00,750.00,430.54,4581.50,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12122,"68282","0","pcp",36,17000,150.00,8250.00,750.00,432.64,4498.63,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12123,"68282","0","pcp",36,18000,150.00,8250.00,750.00,434.74,4415.75,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12124,"68282","0","pcp",36,19000,150.00,8250.00,750.00,436.85,4332.88,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12125,"68282","0","pcp",36,20000,150.00,8250.00,750.00,438.95,4250.00,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12126,"68282","0","pcp",36,21000,150.00,8250.00,750.00,440.90,4173.50,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12127,"68282","0","pcp",36,22000,150.00,8250.00,750.00,442.84,4097.00,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12128,"68282","0","pcp",36,23000,150.00,8250.00,750.00,444.78,4020.50,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12129,"68282","0","pcp",36,24000,150.00,8250.00,750.00,446.73,3944.00,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12130,"68282","0","pcp",36,25000,150.00,8250.00,750.00,448.67,3867.50,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12131,"68282","0","pcp",36,26000,150.00,8250.00,750.00,450.61,3791.00,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12132,"68282","0","pcp",36,27000,150.00,8250.00,750.00,452.34,3723.00,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12133,"68282","0","pcp",36,28000,150.00,8250.00,750.00,453.63,3672.00,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12134,"68282","0","pcp",36,29000,150.00,8250.00,750.00,454.93,3621.00,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12135,"68282","0","pcp",36,30000,150.00,8250.00,750.00,456.22,3570.00,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12136,"68282","0","pcp",42,6000,150.00,8250.00,750.00,368.75,4968.25,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12137,"68282","0","pcp",42,7000,150.00,8250.00,750.00,370.39,4891.75,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12138,"68282","0","pcp",42,8000,150.00,8250.00,750.00,372.58,4789.75,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12139,"68282","0","pcp",42,9000,150.00,8250.00,750.00,374.27,4711.12,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12140,"68282","0","pcp",42,10000,150.00,8250.00,750.00,376.64,4600.63,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12141,"68282","0","pcp",42,11000,150.00,8250.00,750.00,378.42,4517.75,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12142,"68282","0","pcp",42,12000,150.00,8250.00,750.00,380.79,4407.25,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12143,"68282","0","pcp",42,13000,150.00,8250.00,750.00,382.56,4324.38,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12144,"68282","0","pcp",42,14000,150.00,8250.00,750.00,384.93,4213.88,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12145,"68282","0","pcp",42,15000,150.00,8250.00,750.00,386.71,4131.00,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12146,"68282","0","pcp",42,16000,150.00,8250.00,750.00,389.08,4020.50,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12147,"68282","0","pcp",42,17000,150.00,8250.00,750.00,390.86,3937.62,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12148,"68282","0","pcp",42,18000,150.00,8250.00,750.00,392.96,3839.88,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12149,"68282","0","pcp",42,19000,150.00,8250.00,750.00,394.46,3769.75,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12150,"68282","0","pcp",42,20000,150.00,8250.00,750.00,396.47,3676.25,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12151,"68282","0","pcp",42,21000,150.00,8250.00,750.00,397.83,3612.50,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12152,"68282","0","pcp",42,22000,150.00,8250.00,750.00,399.66,3527.50,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12153,"68282","0","pcp",42,23000,150.00,8250.00,750.00,401.02,3463.75,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12154,"68282","0","pcp",42,24000,150.00,8250.00,750.00,402.85,3378.75,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12155,"68282","0","pcp",42,25000,150.00,8250.00,750.00,404.21,3315.00,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12156,"68282","0","pcp",42,26000,150.00,8250.00,750.00,405.95,3234.25,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12157,"68282","0","pcp",42,27000,150.00,8250.00,750.00,407.04,3183.25,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12158,"68282","0","pcp",42,28000,150.00,8250.00,750.00,408.50,3115.25,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12159,"68282","0","pcp",42,29000,150.00,8250.00,750.00,409.59,3064.25,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12160,"68282","0","pcp",42,30000,150.00,8250.00,750.00,411.05,2996.25,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12161,"68282","0","pcp",48,6000,150.00,8250.00,750.00,337.84,4534.75,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12162,"68282","0","pcp",48,7000,150.00,8250.00,750.00,340.04,4415.75,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12163,"68282","0","pcp",48,8000,150.00,8250.00,750.00,342.24,4296.75,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
12164,"68282","0","pcp",48,9000,150.00,8250.00,750.00,344.44,4177.75,0.00,0.00,5.90,3.04,0,14.90,19295.00,NULL,NULL
